Timestamp,NPK Level,Temperature (°C),Humidity (%),Ph Value,Diseased
29-11-2023 06:15,1,35,45,85,0
29-11-2023 06:16,1,46,66,56,0
29-11-2023 06:17,1,46,45,67,0
29-11-2023 06:18,1,36,51,62,0
29-11-2023 06:19,2,37,54,61,0
29-11-2023 06:20,1,36,47,68,0
29-11-2023 06:21,1,19,56,82,0
29-11-2023 06:22,3,37,41,86,1
29-11-2023 06:23,2,33,48,64,1
29-11-2023 06:24,3,38,47,78,1
29-11-2023 06:25,3,35,58,63,0
29-11-2023 06:26,3,49,46,81,0
29-11-2023 06:27,1,31,60,84,1
29-11-2023 06:28,1,37,51,66,1
29-11-2023 06:29,1,40,68,83,1
29-11-2023 06:30,1,19,45,55,0
29-11-2023 06:31,2,23,48,68,0
29-11-2023 06:32,1,43,52,77,1
29-11-2023 06:33,2,36,54,77,0
29-11-2023 06:34,1,31,61,77,1
29-11-2023 06:35,3,26,64,56,1
29-11-2023 06:36,2,45,67,86,1
29-11-2023 06:37,3,22,65,78,1
29-11-2023 06:38,1,26,46,70,1
29-11-2023 06:39,1,24,70,77,1
29-11-2023 06:40,2,40,54,63,1
29-11-2023 06:41,1,47,47,56,0
29-11-2023 06:42,2,44,54,81,1
29-11-2023 06:43,2,44,47,80,1
29-11-2023 06:44,2,49,68,59,0
29-11-2023 06:45,2,46,59,70,1
29-11-2023 06:46,2,20,63,80,1
29-11-2023 06:47,2,20,69,68,0
29-11-2023 06:48,1,41,56,82,0
29-11-2023 06:49,3,29,66,53,0
29-11-2023 06:50,1,45,42,76,1
29-11-2023 06:51,2,23,59,76,1
29-11-2023 06:52,1,40,40,72,0
29-11-2023 06:53,3,29,66,61,0
29-11-2023 06:54,1,27,54,53,0
29-11-2023 06:55,3,49,45,57,0
29-11-2023 06:56,3,41,63,53,0
29-11-2023 06:57,2,23,67,66,0
29-11-2023 06:58,3,20,49,72,0
29-11-2023 06:59,2,45,53,58,0
29-11-2023 07:00,3,44,48,86,0
29-11-2023 07:01,1,20,39,84,1
29-11-2023 07:02,2,36,60,85,1
29-11-2023 07:03,1,44,51,65,0
29-11-2023 07:04,3,41,60,78,0
29-11-2023 07:05,3,26,67,79,1
29-11-2023 07:06,3,37,56,86,1
29-11-2023 07:07,3,44,61,83,1
29-11-2023 07:08,1,30,57,71,0
29-11-2023 07:09,2,20,38,54,1
29-11-2023 07:10,1,42,60,87,1
29-11-2023 07:11,3,48,50,70,1
29-11-2023 07:12,2,45,40,74,0
29-11-2023 07:13,2,28,67,65,1
29-11-2023 07:14,2,40,56,69,0
29-11-2023 07:15,1,22,64,66,0
29-11-2023 07:16,2,20,57,62,0
29-11-2023 07:17,3,27,59,54,0
29-11-2023 07:18,1,40,64,80,0
29-11-2023 07:19,1,30,68,57,0
29-11-2023 07:20,3,25,40,81,0
29-11-2023 07:21,3,43,48,69,0
29-11-2023 07:22,2,27,38,80,1
29-11-2023 07:23,2,32,70,75,0
29-11-2023 07:24,2,24,50,58,0
29-11-2023 07:25,3,48,49,70,0
29-11-2023 07:26,3,32,42,53,1
29-11-2023 07:27,2,24,58,61,1
29-11-2023 07:28,1,21,57,74,1
29-11-2023 07:29,3,29,40,81,1
29-11-2023 07:30,1,32,47,72,0
29-11-2023 07:31,1,21,60,85,0
29-11-2023 07:32,3,33,44,79,0
29-11-2023 07:33,3,41,54,84,0
29-11-2023 07:34,3,26,62,62,0
29-11-2023 07:35,2,43,45,80,0
29-11-2023 07:36,1,44,65,55,1
29-11-2023 07:37,2,44,67,62,0
29-11-2023 07:38,1,38,48,53,1
29-11-2023 07:39,2,26,46,79,1
29-11-2023 07:40,3,48,55,73,1
29-11-2023 07:41,1,38,57,85,1
29-11-2023 07:42,2,48,70,72,1
29-11-2023 07:43,3,35,51,75,1
29-11-2023 07:44,3,20,46,66,0
29-11-2023 07:45,3,20,52,82,0
29-11-2023 07:46,3,42,63,80,1
29-11-2023 07:47,3,27,55,77,1
29-11-2023 07:48,2,31,54,86,1
29-11-2023 07:49,3,47,43,84,1
29-11-2023 07:50,2,23,48,73,0
29-11-2023 07:51,2,46,60,60,0
29-11-2023 07:52,2,35,68,70,1
29-11-2023 07:53,3,49,60,87,1
29-11-2023 07:54,2,19,68,61,1
29-11-2023 07:55,1,28,51,64,0
29-11-2023 07:56,1,22,39,67,1
29-11-2023 07:57,3,35,41,79,0
29-11-2023 07:58,2,34,43,82,1
29-11-2023 07:59,3,48,51,86,1
29-11-2023 08:00,2,31,48,74,0
29-11-2023 08:01,2,23,45,70,0
29-11-2023 08:02,3,37,44,83,0
29-11-2023 08:03,2,47,70,58,1
29-11-2023 08:04,2,31,52,78,1
29-11-2023 08:05,1,23,45,57,0
29-11-2023 08:06,3,37,54,64,0
29-11-2023 08:07,1,23,47,82,1
29-11-2023 08:08,3,37,70,64,0
29-11-2023 08:09,1,32,57,69,0
29-11-2023 08:10,3,40,68,55,1
29-11-2023 08:11,3,41,43,70,1
29-11-2023 08:12,3,49,69,55,0
29-11-2023 08:13,2,29,44,85,1
29-11-2023 08:14,1,36,59,55,0
29-11-2023 08:15,3,31,62,74,1
29-11-2023 08:16,2,21,53,57,1
29-11-2023 08:17,1,23,44,85,0
29-11-2023 08:18,2,26,61,85,1
29-11-2023 08:19,3,32,48,66,1
29-11-2023 08:20,2,46,59,69,1
29-11-2023 08:21,3,35,60,83,1
29-11-2023 08:22,1,35,41,87,1
29-11-2023 08:23,3,21,40,71,1
29-11-2023 08:24,2,47,56,64,1
29-11-2023 08:25,2,20,70,55,1
29-11-2023 08:26,3,38,65,63,0
29-11-2023 08:27,3,28,64,58,0
29-11-2023 08:28,2,29,60,57,0
29-11-2023 08:29,3,35,59,59,1
29-11-2023 08:30,3,49,59,70,0
29-11-2023 08:31,2,42,41,63,0
29-11-2023 08:32,2,44,58,57,0
29-11-2023 08:33,3,24,66,84,1
29-11-2023 08:34,2,30,39,54,0
29-11-2023 08:35,3,48,53,59,0
29-11-2023 08:36,3,30,62,73,0
29-11-2023 08:37,2,32,38,84,1
29-11-2023 08:38,3,30,62,54,1
29-11-2023 08:39,3,39,51,69,0
29-11-2023 08:40,1,20,64,55,0
29-11-2023 08:41,1,23,38,62,1
29-11-2023 08:42,2,20,54,59,0
29-11-2023 08:43,1,27,45,76,0
29-11-2023 08:44,1,28,47,87,1
29-11-2023 08:45,1,43,53,68,0
29-11-2023 08:46,1,20,65,76,1
29-11-2023 08:47,2,38,44,84,0
29-11-2023 08:48,3,42,59,83,0
29-11-2023 08:49,3,21,53,76,0
29-11-2023 08:50,2,26,57,86,1
29-11-2023 08:51,1,22,59,69,0
29-11-2023 08:52,1,30,63,72,1
29-11-2023 08:53,1,45,69,86,0
29-11-2023 08:54,1,22,69,63,1
29-11-2023 08:55,3,41,40,62,0
29-11-2023 08:56,2,20,59,68,1
29-11-2023 08:57,2,23,67,53,0
29-11-2023 08:58,3,19,47,53,1
29-11-2023 08:59,2,27,53,82,1
29-11-2023 09:00,3,40,64,75,0
29-11-2023 09:01,2,37,69,77,1
29-11-2023 09:02,3,41,63,72,0
29-11-2023 09:03,3,43,62,68,1
29-11-2023 09:04,3,44,51,68,1
29-11-2023 09:05,2,30,62,78,0
29-11-2023 09:06,2,35,59,86,1
29-11-2023 09:07,2,39,52,80,1
29-11-2023 09:08,1,34,38,68,1
29-11-2023 09:09,3,43,47,70,1
29-11-2023 09:10,1,20,65,61,1
29-11-2023 09:11,3,40,54,58,0
29-11-2023 09:12,1,37,64,81,1
29-11-2023 09:13,3,20,64,63,0
29-11-2023 09:14,1,38,50,80,0
29-11-2023 09:15,3,25,53,67,1
29-11-2023 09:16,1,24,57,53,0
29-11-2023 09:17,2,42,64,63,1
29-11-2023 09:18,1,37,66,61,0
29-11-2023 09:19,3,36,52,71,0
29-11-2023 09:20,1,26,63,73,0
29-11-2023 09:21,1,37,56,64,0
29-11-2023 09:22,2,41,56,78,0
29-11-2023 09:23,2,40,54,66,0
29-11-2023 09:24,1,29,68,72,0
29-11-2023 09:25,3,20,44,86,0
29-11-2023 09:26,1,20,43,82,0
29-11-2023 09:27,3,19,41,75,1
29-11-2023 09:28,1,24,70,63,0
29-11-2023 09:29,2,19,58,57,1
29-11-2023 09:30,3,39,49,87,0
29-11-2023 09:31,1,35,58,57,0
29-11-2023 09:32,2,30,61,73,1
29-11-2023 09:33,3,22,44,62,1
29-11-2023 09:34,2,43,40,77,1
29-11-2023 09:35,2,26,39,85,1
29-11-2023 09:36,3,30,51,53,0
29-11-2023 09:37,3,49,42,54,1
29-11-2023 09:38,2,43,66,59,0
29-11-2023 09:39,1,42,61,71,0
29-11-2023 09:40,1,40,41,73,1
29-11-2023 09:41,3,22,38,63,1
29-11-2023 09:42,1,26,63,54,0
29-11-2023 09:43,3,44,50,59,0
29-11-2023 09:44,2,23,61,84,1
29-11-2023 09:45,2,44,42,64,0
29-11-2023 09:46,3,46,45,71,1
29-11-2023 09:47,2,39,63,60,0
29-11-2023 09:48,2,36,53,62,1
29-11-2023 09:49,1,31,39,77,1
29-11-2023 09:50,1,20,52,59,1
29-11-2023 09:51,1,24,62,71,1
29-11-2023 09:52,3,46,57,55,1
29-11-2023 09:53,3,38,55,64,1
29-11-2023 09:54,1,26,38,74,1
29-11-2023 09:55,1,30,48,60,1
29-11-2023 09:56,3,33,51,71,0
29-11-2023 09:57,2,41,52,77,1
29-11-2023 09:58,3,49,51,86,0
29-11-2023 09:59,1,19,50,85,1
29-11-2023 10:00,2,40,65,53,1
29-11-2023 10:01,3,49,68,55,1
29-11-2023 10:02,1,38,57,53,1
29-11-2023 10:03,2,40,64,85,1
29-11-2023 10:04,1,35,64,78,1
29-11-2023 10:05,2,39,52,62,1
29-11-2023 10:06,3,39,63,67,0
29-11-2023 10:07,1,22,45,69,1
29-11-2023 10:08,2,27,69,76,1
29-11-2023 10:09,3,32,60,72,1
29-11-2023 10:10,3,30,48,83,0
29-11-2023 10:11,1,42,49,56,1
29-11-2023 10:12,2,35,40,57,1
29-11-2023 10:13,1,44,42,70,0
29-11-2023 10:14,2,29,69,78,1
29-11-2023 10:15,3,19,70,69,1
29-11-2023 10:16,3,40,67,80,1
29-11-2023 10:17,3,47,67,57,1
29-11-2023 10:18,2,35,40,79,1
29-11-2023 10:19,2,32,38,58,1
29-11-2023 10:20,2,22,52,61,0
29-11-2023 10:21,2,25,60,67,1
29-11-2023 10:22,3,41,38,84,1
29-11-2023 10:23,3,43,70,80,0
29-11-2023 10:24,3,26,51,82,1
29-11-2023 10:25,3,40,42,83,0
29-11-2023 10:26,3,19,52,66,0
29-11-2023 10:27,1,33,52,74,1
29-11-2023 10:28,2,34,56,60,1
29-11-2023 10:29,2,34,69,55,0
29-11-2023 10:30,1,48,57,75,0
29-11-2023 10:31,1,22,56,77,1
29-11-2023 10:32,2,40,48,71,0
29-11-2023 10:33,2,19,68,55,0
29-11-2023 10:34,1,42,65,70,1
29-11-2023 10:35,1,30,55,66,1
29-11-2023 10:36,2,26,59,78,0
29-11-2023 10:37,2,31,50,65,0
29-11-2023 10:38,1,28,61,80,1
29-11-2023 10:39,3,31,56,79,0
29-11-2023 10:40,3,23,62,70,0
29-11-2023 10:41,3,35,49,72,0
29-11-2023 10:42,2,23,68,78,0
29-11-2023 10:43,2,29,66,69,1
29-11-2023 10:44,2,43,64,80,1
29-11-2023 10:45,3,34,49,67,1
29-11-2023 10:46,1,30,48,78,0
29-11-2023 10:47,1,44,63,86,1
29-11-2023 10:48,2,23,61,79,0
29-11-2023 10:49,1,35,60,85,1
29-11-2023 10:50,2,28,51,76,1
29-11-2023 10:51,1,21,43,81,1
29-11-2023 10:52,3,36,46,79,0
29-11-2023 10:53,2,35,50,87,1
29-11-2023 10:54,2,25,49,71,1
29-11-2023 10:55,1,42,50,76,1
29-11-2023 10:56,2,26,45,75,1
29-11-2023 10:57,2,44,59,79,1
29-11-2023 10:58,1,33,61,77,0
29-11-2023 10:59,1,34,68,84,1
29-11-2023 11:00,2,29,63,69,0
29-11-2023 11:01,3,27,43,73,0
29-11-2023 11:02,3,30,68,85,1
29-11-2023 11:03,2,28,45,77,1
29-11-2023 11:04,1,43,60,56,0
29-11-2023 11:05,2,47,48,64,1
29-11-2023 11:06,3,21,49,62,1
29-11-2023 11:07,3,25,40,61,0
29-11-2023 11:08,3,49,49,71,0
29-11-2023 11:09,2,40,55,85,1
29-11-2023 11:10,1,39,65,77,1
29-11-2023 11:11,1,48,44,62,1
29-11-2023 11:12,3,49,59,79,1
29-11-2023 11:13,3,34,61,76,0
29-11-2023 11:14,3,29,46,82,1
29-11-2023 11:15,1,26,62,72,1
29-11-2023 11:16,3,32,60,78,0
29-11-2023 11:17,1,37,48,72,1
29-11-2023 11:18,3,44,49,72,1
29-11-2023 11:19,3,25,60,68,0
29-11-2023 11:20,2,49,47,79,0
29-11-2023 11:21,2,31,61,62,0
29-11-2023 11:22,1,47,69,84,0
29-11-2023 11:23,2,38,46,55,0
29-11-2023 11:24,2,20,55,85,1
29-11-2023 11:25,3,19,56,68,1
29-11-2023 11:26,3,40,61,64,1
29-11-2023 11:27,3,27,58,78,0
29-11-2023 11:28,3,21,55,68,1
29-11-2023 11:29,3,42,67,81,1
29-11-2023 11:30,3,23,66,64,1
29-11-2023 11:31,1,39,41,74,0
29-11-2023 11:32,2,33,61,85,1
29-11-2023 11:33,2,28,38,66,0
29-11-2023 11:34,2,36,69,62,0
29-11-2023 11:35,1,23,39,60,1
29-11-2023 11:36,2,37,61,56,0
29-11-2023 11:37,2,31,53,73,0
29-11-2023 11:38,2,28,49,86,0
29-11-2023 11:39,2,37,39,55,1
29-11-2023 11:40,3,21,48,84,1
29-11-2023 11:41,2,33,56,58,1
29-11-2023 11:42,3,21,59,53,0
29-11-2023 11:43,2,42,59,71,0
29-11-2023 11:44,3,45,43,66,1
29-11-2023 11:45,3,23,64,59,0
29-11-2023 11:46,3,22,42,78,0
29-11-2023 11:47,3,48,57,81,0
29-11-2023 11:48,1,34,42,73,0
29-11-2023 11:49,1,32,44,61,0
29-11-2023 11:50,3,26,45,71,0
29-11-2023 11:51,2,45,60,80,0
29-11-2023 11:52,2,23,63,59,0
29-11-2023 11:53,3,32,63,79,0
29-11-2023 11:54,1,43,48,54,1
29-11-2023 11:55,1,23,47,85,1
29-11-2023 11:56,3,22,48,72,1
29-11-2023 11:57,3,32,48,80,1
29-11-2023 11:58,3,49,42,68,1
29-11-2023 11:59,2,26,51,78,0
29-11-2023 12:00,2,20,53,65,0
29-11-2023 12:01,2,40,53,65,0
29-11-2023 12:02,2,34,53,85,0
29-11-2023 12:03,1,36,63,83,1
29-11-2023 12:04,3,29,48,62,1
29-11-2023 12:05,3,43,47,73,1
29-11-2023 12:06,2,27,65,85,0
29-11-2023 12:07,3,22,60,69,0
29-11-2023 12:08,2,45,67,76,1
29-11-2023 12:09,1,32,62,76,1
29-11-2023 12:10,2,40,59,85,0
29-11-2023 12:11,3,21,57,66,1
29-11-2023 12:12,1,28,38,85,0
29-11-2023 12:13,2,29,46,62,0
29-11-2023 12:14,2,47,69,56,0
29-11-2023 12:15,3,37,61,86,1
29-11-2023 12:16,2,31,48,63,1
29-11-2023 12:17,3,37,66,72,1
29-11-2023 12:18,3,23,59,60,1
29-11-2023 12:19,2,26,43,76,0
29-11-2023 12:20,1,30,56,70,1
29-11-2023 12:21,2,33,59,68,1
29-11-2023 12:22,3,28,45,65,0
29-11-2023 12:23,1,36,47,57,0
29-11-2023 12:24,2,43,54,81,1
29-11-2023 12:25,2,32,41,77,0
29-11-2023 12:26,1,34,38,78,0
29-11-2023 12:27,3,43,51,87,1
29-11-2023 12:28,2,25,43,86,1
29-11-2023 12:29,1,30,54,62,1
29-11-2023 12:30,2,48,39,69,0
29-11-2023 12:31,2,48,58,61,0
29-11-2023 12:32,3,21,40,87,0
29-11-2023 12:33,2,37,69,80,1
29-11-2023 12:34,2,42,56,64,1
29-11-2023 12:35,2,39,54,69,1
29-11-2023 12:36,2,38,61,76,0
29-11-2023 12:37,3,24,44,80,0
29-11-2023 12:38,2,35,58,76,1
29-11-2023 12:39,1,47,60,66,1
29-11-2023 12:40,3,39,50,79,1
29-11-2023 12:41,1,47,50,67,1
29-11-2023 12:42,1,45,48,84,1
29-11-2023 12:43,3,25,60,57,1
29-11-2023 12:44,3,19,62,60,1
29-11-2023 12:45,2,34,63,67,1
29-11-2023 12:46,1,44,63,76,0
29-11-2023 12:47,1,24,55,72,1
29-11-2023 12:48,3,49,41,81,1
29-11-2023 12:49,1,31,38,77,0
29-11-2023 12:50,2,48,70,82,1
29-11-2023 12:51,2,47,58,77,0
29-11-2023 12:52,1,21,62,71,1
29-11-2023 12:53,3,20,57,57,0
29-11-2023 12:54,3,42,70,86,0
29-11-2023 12:55,2,37,40,63,0
29-11-2023 12:56,2,20,52,53,1
29-11-2023 12:57,2,23,64,64,0
29-11-2023 12:58,2,27,68,67,0
29-11-2023 12:59,3,36,70,82,1
29-11-2023 13:00,2,45,39,64,0
29-11-2023 13:01,2,48,58,86,0
29-11-2023 13:02,2,38,68,59,0
29-11-2023 13:03,2,34,46,72,0
29-11-2023 13:04,2,48,61,70,0
29-11-2023 13:05,3,31,54,57,0
29-11-2023 13:06,1,19,65,87,0
29-11-2023 13:07,3,28,50,69,1
29-11-2023 13:08,3,35,38,69,0
29-11-2023 13:09,1,28,66,85,1
29-11-2023 13:10,2,31,52,56,0
29-11-2023 13:11,3,36,46,76,1
29-11-2023 13:12,3,20,58,65,0
29-11-2023 13:13,3,25,38,78,0
29-11-2023 13:14,3,49,51,80,1
29-11-2023 13:15,1,19,56,60,0
29-11-2023 13:16,2,42,55,55,0
29-11-2023 13:17,1,26,38,81,1
29-11-2023 13:18,2,21,42,77,1
29-11-2023 13:19,2,30,38,86,1
29-11-2023 13:20,2,32,60,87,0
29-11-2023 13:21,3,37,69,56,0
29-11-2023 13:22,3,38,66,87,0
29-11-2023 13:23,1,25,56,55,0
29-11-2023 13:24,3,30,47,80,0
29-11-2023 13:25,2,33,45,83,0
29-11-2023 13:26,1,36,52,63,1
29-11-2023 13:27,3,27,54,68,1
29-11-2023 13:28,2,28,57,64,0
29-11-2023 13:29,2,32,64,72,1
29-11-2023 13:30,3,37,45,84,0
29-11-2023 13:31,2,43,43,59,0
29-11-2023 13:32,2,21,51,55,1
29-11-2023 13:33,2,37,51,73,1
29-11-2023 13:34,3,38,40,76,1
29-11-2023 13:35,2,19,59,71,0
29-11-2023 13:36,3,25,60,61,0
29-11-2023 13:37,3,49,59,61,1
29-11-2023 13:38,3,39,67,75,0
29-11-2023 13:39,1,38,53,71,1
29-11-2023 13:40,3,21,52,66,1
29-11-2023 13:41,1,31,56,60,0
29-11-2023 13:42,3,48,47,73,1
29-11-2023 13:43,1,46,43,56,1
29-11-2023 13:44,1,31,65,56,1
29-11-2023 13:45,3,23,50,80,1
29-11-2023 13:46,2,46,45,59,1
29-11-2023 13:47,2,28,68,66,0
29-11-2023 13:48,1,38,70,67,1
29-11-2023 13:49,2,27,58,54,0
29-11-2023 13:50,3,26,57,63,0
29-11-2023 13:51,1,27,40,72,0
29-11-2023 13:52,2,36,70,57,1
29-11-2023 13:53,3,35,54,71,1
29-11-2023 13:54,1,40,64,55,0
29-11-2023 13:55,3,25,70,73,1
29-11-2023 13:56,3,22,62,87,1
29-11-2023 13:57,3,23,41,80,0
29-11-2023 13:58,2,19,47,78,1
29-11-2023 13:59,2,30,48,64,0
29-11-2023 14:00,1,49,61,77,1
29-11-2023 14:01,2,42,38,87,0
29-11-2023 14:02,2,37,40,68,1
29-11-2023 14:03,3,31,59,78,1
29-11-2023 14:04,2,44,44,73,1
29-11-2023 14:05,3,47,66,82,1
29-11-2023 14:06,3,44,59,61,1
29-11-2023 14:07,3,27,64,70,0
29-11-2023 14:08,3,34,52,76,0
29-11-2023 14:09,1,35,54,55,0
29-11-2023 14:10,1,25,52,75,1
29-11-2023 14:11,3,36,61,60,0
29-11-2023 14:12,3,29,61,79,1
29-11-2023 14:13,2,34,59,71,0
29-11-2023 14:14,3,21,62,61,1
29-11-2023 14:15,3,38,39,76,1
29-11-2023 14:16,2,20,65,85,0
29-11-2023 14:17,3,26,57,54,0
29-11-2023 14:18,1,28,50,86,0
29-11-2023 14:19,2,20,66,85,1
29-11-2023 14:20,1,27,61,76,1
29-11-2023 14:21,1,31,67,75,0
29-11-2023 14:22,1,40,65,59,0
29-11-2023 14:23,2,40,51,82,1
29-11-2023 14:24,2,41,63,54,0
29-11-2023 14:25,2,19,50,83,0
29-11-2023 14:26,1,26,39,78,0
29-11-2023 14:27,1,27,41,87,0
29-11-2023 14:28,2,41,53,76,0
29-11-2023 14:29,3,22,63,55,0
29-11-2023 14:30,3,40,67,67,0
29-11-2023 14:31,2,44,59,70,0
29-11-2023 14:32,2,28,51,62,0
29-11-2023 14:33,1,40,38,87,1
29-11-2023 14:34,1,47,41,56,1
29-11-2023 14:35,2,25,60,74,0
29-11-2023 14:36,1,44,58,62,0
29-11-2023 14:37,1,33,41,54,0
29-11-2023 14:38,3,27,54,57,1
29-11-2023 14:39,3,32,69,64,1
29-11-2023 14:40,2,36,44,57,0
29-11-2023 14:41,1,24,69,79,1
29-11-2023 14:42,2,25,68,75,1
29-11-2023 14:43,2,39,64,71,1
29-11-2023 14:44,3,48,67,66,0
29-11-2023 14:45,1,20,52,70,0
29-11-2023 14:46,2,31,50,69,0
29-11-2023 14:47,2,46,56,77,0
29-11-2023 14:48,2,28,64,69,1
29-11-2023 14:49,2,40,47,80,1
29-11-2023 14:50,3,23,68,56,0
29-11-2023 14:51,2,42,54,86,1
29-11-2023 14:52,3,24,66,82,0
29-11-2023 14:53,1,38,65,54,0
29-11-2023 14:54,2,34,48,81,0
29-11-2023 14:55,3,25,57,71,0
29-11-2023 14:56,2,40,43,72,1
29-11-2023 14:57,3,36,57,59,0
29-11-2023 14:58,3,45,70,53,0
29-11-2023 14:59,2,20,60,54,1
29-11-2023 15:00,1,31,40,61,1
29-11-2023 15:01,3,34,48,66,1
29-11-2023 15:02,2,20,42,62,0
29-11-2023 15:03,3,30,39,71,0
29-11-2023 15:04,3,42,58,66,0
29-11-2023 15:05,1,49,61,73,0
29-11-2023 15:06,1,29,57,66,0
29-11-2023 15:07,2,45,48,67,0
29-11-2023 15:08,3,35,45,56,0
29-11-2023 15:09,1,34,65,59,0
29-11-2023 15:10,2,49,45,85,1
29-11-2023 15:11,2,33,52,59,0
29-11-2023 15:12,2,47,67,57,0
29-11-2023 15:13,3,26,43,63,0
29-11-2023 15:14,1,36,61,62,0
29-11-2023 15:15,2,36,64,78,0
29-11-2023 15:16,3,27,59,60,1
29-11-2023 15:17,1,27,48,69,1
29-11-2023 15:18,1,35,42,60,1
29-11-2023 15:19,3,42,54,76,1
29-11-2023 15:20,2,20,58,80,1
29-11-2023 15:21,2,23,68,58,1
29-11-2023 15:22,2,34,54,53,0
29-11-2023 15:23,2,26,41,82,0
29-11-2023 15:24,3,47,70,72,1
29-11-2023 15:25,3,39,70,73,0
29-11-2023 15:26,2,24,57,86,0
29-11-2023 15:27,3,38,66,63,0
29-11-2023 15:28,1,29,53,87,0
29-11-2023 15:29,3,34,42,56,1
29-11-2023 15:30,3,21,53,56,0
29-11-2023 15:31,2,30,65,55,1
29-11-2023 15:32,3,38,41,76,1
29-11-2023 15:33,2,41,57,54,1
29-11-2023 15:34,2,20,64,53,0
29-11-2023 15:35,2,41,56,55,0
29-11-2023 15:36,3,45,69,66,0
29-11-2023 15:37,3,43,68,58,1
29-11-2023 15:38,1,25,44,80,1
29-11-2023 15:39,2,29,57,62,1
29-11-2023 15:40,1,27,39,57,0
29-11-2023 15:41,1,35,50,65,1
29-11-2023 15:42,3,37,43,69,0
29-11-2023 15:43,1,38,55,66,1
29-11-2023 15:44,3,31,66,74,1
29-11-2023 15:45,1,44,63,70,0
29-11-2023 15:46,2,36,40,63,1
29-11-2023 15:47,2,22,44,84,1
29-11-2023 15:48,1,49,55,60,0
29-11-2023 15:49,1,48,48,82,1
29-11-2023 15:50,1,41,65,85,1
29-11-2023 15:51,2,37,64,84,0
29-11-2023 15:52,2,21,51,55,1
29-11-2023 15:53,3,26,51,58,0
29-11-2023 15:54,1,30,48,56,1
29-11-2023 15:55,2,47,48,70,0
29-11-2023 15:56,3,40,45,67,0
29-11-2023 15:57,2,49,68,59,0
29-11-2023 15:58,3,28,38,62,1
29-11-2023 15:59,1,21,56,69,0
29-11-2023 16:00,3,37,44,55,1
29-11-2023 16:01,3,49,59,69,0
29-11-2023 16:02,1,45,67,61,0
29-11-2023 16:03,3,31,64,77,1
29-11-2023 16:04,2,22,69,66,1
29-11-2023 16:05,1,41,62,77,1
29-11-2023 16:06,3,31,55,74,1
29-11-2023 16:07,2,43,53,70,0
29-11-2023 16:08,2,42,70,61,1
29-11-2023 16:09,1,23,39,61,1
29-11-2023 16:10,2,23,70,66,0
29-11-2023 16:11,3,39,64,73,1
29-11-2023 16:12,1,48,58,63,0
29-11-2023 16:13,2,35,44,59,1
29-11-2023 16:14,3,45,46,56,1
29-11-2023 16:15,2,47,60,74,1
29-11-2023 16:16,1,22,61,87,0
29-11-2023 16:17,1,27,58,66,0
29-11-2023 16:18,1,38,44,81,1
29-11-2023 16:19,3,33,45,78,1
29-11-2023 16:20,3,38,42,67,0
29-11-2023 16:21,3,35,50,80,0
29-11-2023 16:22,2,28,69,62,0
29-11-2023 16:23,3,44,59,71,0
29-11-2023 16:24,2,46,55,74,1
29-11-2023 16:25,3,30,65,73,1
29-11-2023 16:26,3,30,69,69,0
29-11-2023 16:27,1,30,44,76,0
29-11-2023 16:28,1,39,63,74,1
29-11-2023 16:29,3,19,60,67,0
29-11-2023 16:30,3,33,49,78,1
29-11-2023 16:31,1,36,51,79,0
29-11-2023 16:32,1,45,59,65,1
29-11-2023 16:33,1,40,53,72,1
29-11-2023 16:34,2,23,70,54,1
29-11-2023 16:35,2,24,67,77,1
29-11-2023 16:36,2,24,46,64,1
29-11-2023 16:37,1,42,70,71,1
29-11-2023 16:38,1,35,57,75,0
29-11-2023 16:39,2,45,70,76,1
29-11-2023 16:40,3,44,58,79,0
29-11-2023 16:41,1,31,65,85,1
29-11-2023 16:42,1,29,66,73,1
29-11-2023 16:43,2,49,54,73,0
29-11-2023 16:44,3,44,55,84,0
29-11-2023 16:45,1,47,55,65,1
29-11-2023 16:46,3,48,39,58,0
29-11-2023 16:47,3,23,61,78,1
29-11-2023 16:48,1,21,45,65,1
29-11-2023 16:49,3,39,44,60,1
29-11-2023 16:50,1,42,45,56,1
29-11-2023 16:51,3,37,46,63,0
29-11-2023 16:52,3,32,69,86,0
29-11-2023 16:53,1,40,39,83,0
29-11-2023 16:54,1,47,51,53,1
29-11-2023 16:55,1,45,46,59,1
29-11-2023 16:56,1,34,41,80,0
29-11-2023 16:57,2,36,48,53,1
29-11-2023 16:58,1,37,69,85,1
29-11-2023 16:59,1,30,45,58,0
29-11-2023 17:00,2,33,56,87,0
29-11-2023 17:01,2,38,58,73,0
29-11-2023 17:02,3,39,61,65,1
29-11-2023 17:03,1,45,42,78,0
29-11-2023 17:04,3,39,59,65,1
29-11-2023 17:05,3,45,56,83,1
29-11-2023 17:06,2,45,59,72,0
29-11-2023 17:07,2,40,46,81,1
29-11-2023 17:08,2,30,69,77,0
29-11-2023 17:09,2,20,51,81,0
29-11-2023 17:10,1,43,50,74,1
29-11-2023 17:11,2,28,49,57,0
29-11-2023 17:12,1,25,40,55,1
29-11-2023 17:13,3,47,48,76,1
29-11-2023 17:14,2,19,66,72,1
29-11-2023 17:15,1,36,44,53,1
29-11-2023 17:16,3,20,54,69,1
29-11-2023 17:17,2,34,61,61,1
29-11-2023 17:18,1,46,43,62,1
